chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist
chr8	33879866	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	DUSP26	FALSE	-	FALSE	-279759	WRN	2703994
chr8	36089896	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	UNC5D	FALSE	+	FALSE	293345	EIF4EBP1	-1940604
chr8	42274264	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	IKBKB	TRUE	+	FALSE	0	AP3M2	103080
chr8	43278875	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	POTEA	FALSE	+	FALSE	-13565	HOOK3	248335
chr8	511917	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	TDRP	TRUE	-	FALSE	-0	ERICH1	102818
chr8	62496818	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	NKAIN3	TRUE	+	FALSE	0	GGH	518259
chr8	8369641	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	PRAG1	TRUE	-	FALSE	0	MFHAS1	414846
chr8	84245913	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	RALYL	TRUE	+	FALSE	0	WWP1	-2096850
chr8	90727402	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	NECAB1	FALSE	+	FALSE	-64289	NBN	-742677
chr8	93383579	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LINC00535	TRUE	-	FALSE	-0	RUNX1T1	-1280352
chr9	104254864	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LOC105376194	FALSE	+	FALSE	-15363	ABCA1	526136
chr9	105511240	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FSD1L	TRUE	+	FALSE	-0	TAL2	-151215
chr9	106309372	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	MIR8081	FALSE	+	FALSE	-291554	TAL2	646259
chr9	107682881	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	KLF4	FALSE	-	FALSE	-193160	KLF4	-193160
chr9	11838171	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	TYRP1	FALSE	+	FALSE	-855213	PTPRD	-1225447
chr9	123034602	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	RABGAP1,GPR21	TRUE	+,+	TRUE	0	CRB2	-321563
chr9	127308886	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	GARNL3	TRUE	+	FALSE	0	SPTAN1	-1243670
chr9	128944127	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	DOLK	FALSE	-	FALSE	1401	PTPA	-166820
chr9	130695091	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	EXOSC2	TRUE	+	FALSE	0	ABL1	-18788
chr9	134850172	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LOC101448202,MIR3689B	TRUE	-,-	TRUE	0	PAEP	-711582
chr9	16132835	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	C9orf92	FALSE	-	FALSE	71098	PSIP1	-621815
chr9	21571436	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	MIR31HG	FALSE	-	FALSE	-11637	CDKN2A	396314
chr9	28110802	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LINGO2	TRUE	-	FALSE	-0	TEK	880623
chr9	29744942	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LINGO2	FALSE	-	FALSE	-530974	TEK	2514763
chr9	32955794	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	APTX	FALSE	-	FALSE	16810	BAG1	296675
chr9	37381363	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	ZCCHC7	FALSE	+	FALSE	23213	PAX5	-346883
chr9	3850051	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	GLIS3	TRUE	-	FALSE	-0	JAK2	-1135033
chr9	38509613	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FAM95C	FALSE	-	FALSE	30952	PAX5	-1475133
chr9	441470	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	DOCK8	TRUE	+	FALSE	-0	JAK2	-4543614
chr9	80999237	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	TLE1	FALSE	-	FALSE	584444	IDNK	-2623810
chr9	81144883	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	TLE1	FALSE	-	FALSE	438798	IDNK	-2478164
chr9	83331093	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FRMD3	TRUE	-	FALSE	-0	IDNK	-291954
chr9	85587335	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	6	0.11757789535567313	AGTPBP1	TRUE	-	FALSE	-0	NTRK2	560264
chr9	92993960	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FGD3	TRUE	+	FALSE	-0	SUSD3	-64726
chr9	102530274	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LINC00587	TRUE	+	FALSE	0	ALDOB	-1094493
chr9	107413082	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LINC01509	FALSE	-	FALSE	7200	KLF4	71768
chr9	10758150	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	PTPRD-AS2	FALSE	+	FALSE	137729	PTPRD	-145426
chr9	113301213	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	RNF183	FALSE	-	FALSE	-2172	BSPRY	-48317
chr9	118540737	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LINC02578	FALSE	+	FALSE	-138932	ASTN2	-1125697
chr9	119003653	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	BRINP1	FALSE	-	FALSE	162975	ASTN2	-1588613
chr9	128944359	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	DOLK	FALSE	-	FALSE	1169	PTPA	-166588
chr9	23849241	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	ELAVL2	TRUE	-	FALSE	0	CDKN2B	-1839927
chr9	36243006	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	GNE	TRUE	-	FALSE	-0	RMRP	-584987
chr9	36909531	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	PAX5	TRUE	-	FALSE	-0	PAX5	-0
chr9	6403609	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	UHRF2	FALSE	+	FALSE	-9540	UHRF2	-9540
chr9	6745237	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	KDM4C	TRUE	+	FALSE	0	KDM4C	0
chr9	7051334	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	KDM4C	TRUE	+	FALSE	-0	KDM4C	-0
chr9	70937688	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	TRPM3	TRUE	-	FALSE	0	TJP2	1682479
chr9	7547565	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	DMAC1	FALSE	-	FALSE	248923	KDM4C	371916
chr9	77174402	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	VPS13A-AS1	FALSE	-	FALSE	2352	GNAQ	541870
chr9	77490834	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	GNA14,GNA14-AS1	TRUE	-,+	FALSE	-0	GNAQ	225438
chr9	81794990	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LOC101927502	FALSE	+	FALSE	18089	IDNK	-1828057
chr9	90749101	+	hg38	75	testPatient	testPatient	GTSP9991	T-CELLS	M1	3	0.058788947677836566	SYK	FALSE	+	FALSE	-52577	SYK	-52577
chr9	95071108	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	C9orf3	TRUE	+	FALSE	-0	FANCC	27944
chr9	95788277	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LINC00476	FALSE	-	FALSE	17809	PTCH1	-271219
chr9	99411737	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	NAMA	FALSE	-	FALSE	-36479	TGFBR1	257544
chrX	103867292	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	LOC100128594	FALSE	-	FALSE	14453	ARMCX2	-2207400
chrX	106302780	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	MUM1L1	FALSE	+	FALSE	93823	PRPS1	-1325642
chrX	111611511	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	ALG13	FALSE	+	FALSE	-69605	TDGF1P3	1088489
chrX	127187212	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	PRR32	FALSE	+	FALSE	365425	ELF4	2877706
chrX	133565054	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	GPC3	TRUE	-	FALSE	-0	GPC3	-0
chrX	139445498	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	SRD5A1P1	FALSE	+	FALSE	-1319	MCF2	136271
chrX	152226037	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	GABRA3	TRUE	-	FALSE	-0	BGN	-1268850
chrX	155115281	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	BRCC3	TRUE	+	FALSE	-0	CMC4,MTCP1	-44008
chrX	36214313	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	CFAP47	TRUE	+	FALSE	-0	BCOR	3836931
chrX	6455073	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	MIR4770	FALSE	-	FALSE	-71109	MID1	3990235
chrX	7116836	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	PUDP	TRUE	-	FALSE	0	MID1	3328472
chrX	7985916	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	PNPLA4	FALSE	-	FALSE	-58176	MID1	2459392
chrX	93737855	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FAM133A	FALSE	+	FALSE	25580	DACH2	6905252
chrX	94195640	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FAM133A	FALSE	+	FALSE	483365	BTK	7153805
chrX	97438530	-	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	DIAPH2	TRUE	+	FALSE	-0	BTK	3910915
chrX	105027270	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	IL1RAPL2	TRUE	+	FALSE	0	PRPS1	-2601152
chrX	109328148	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	GUCY2F	FALSE	-	FALSE	44756	TDGF1P3	-1192162
chrX	117628501	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	KLHL13	FALSE	-	FALSE	269310	SEPT6	1987221
chrX	12192904	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FRMPD4	TRUE	+	FALSE	0	MID1	-1359213
chrX	123763996	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	THOC2	FALSE	-	FALSE	-30941	STAG2	-196562
chrX	124503425	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	TENM1	TRUE	-	FALSE	-0	STAG2	400768
chrX	144787072	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	SPANXN1	FALSE	+	FALSE	-460513	SOX3	-4282011
chrX	144996406	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	SPANXN1	FALSE	+	FALSE	-251179	SOX3	-4491345
chrX	153494890	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	HAUS7,BGN	TRUE	-,+	TRUE	0	BGN	0
chrX	27815550	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	MAGEB10	TRUE	+	FALSE	-0	TAB3	3011890
chrX	28636069	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	IL1RAPL1	TRUE	+	FALSE	0	TAB3	2191371
chrX	28839490	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	IL1RAPL1	TRUE	+	FALSE	0	TAB3	1987950
chrX	31000376	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FTHL17	FALSE	-	FALSE	70863	TAB3	-110981
chrX	33878418	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FAM47A	FALSE	-	FALSE	251332	TAB3	-2989023
chrX	36383555	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	CFAP47,LOC101928627	TRUE	+,-	FALSE	0	BCOR	3667689
chrX	42407367	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	PPP1R2C	FALSE	-	FALSE	369997	BCOR	-2230037
chrX	43228921	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	PINCR	FALSE	+	FALSE	2322	KDM6A	-1644252
chrX	53879165	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	PHF8	FALSE	-	FALSE	57513	KDM5C	-653742
chrX	74457020	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	SLC16A2	TRUE	+	FALSE	0	MAGEE1	-1970631
chrX	76970868	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	MIR325HG	TRUE	-	FALSE	0	ATRX	534008
chrX	94158213	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	FAM133A	FALSE	+	FALSE	445938	BTK	7191232
chrX	94696650	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	MIR548M	FALSE	-	FALSE	366489	BTK	6652795
chrX	9899501	+	hg38	125	testPatient	testPatient	GTSP9991	T-CELLS	M1	5	0.09798157946306094	SHROOM2	TRUE	+	FALSE	-0	MID1	545807
chr1	104859609	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LINC01676	FALSE	-	FALSE	730083	COL11A1	-1751112
chr1	118824491	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	TBX15	FALSE	-	FALSE	58550	REG4	969525
chr1	152068775	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LOC100131107	FALSE	-	FALSE	10636	S100A10	-74536
chr1	174648896	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	RABGAP1L	TRUE	+	FALSE	-0	RABGAP1L	-0
chr1	180078093	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	CEP350	TRUE	+	FALSE	-0	ABL2	-848408
chr1	21639373	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	RAP1GAP	TRUE	-	FALSE	0	RAP1GAP	0
chr1	228874530	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	RHOU	FALSE	+	FALSE	127860	OBSCN	495655
chr1	229885083	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LINC01682	TRUE	-	TRUE	0	ABCB10	-326387
chr1	232950151	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	NTPCR	FALSE	+	FALSE	-378	EGLN1	-1525106
chr1	236055950	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	NID1	TRUE	-	FALSE	0	RBM34	-894333
chr1	237066562	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	RYR2	TRUE	+	FALSE	0	RBM34	-1904945
chr1	25583522	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LDLRAP1	FALSE	+	FALSE	14635	RSRP1	-245267
chr1	3303284	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	PRDM16	TRUE	+	FALSE	-0	PRDM16	-0
chr1	54328833	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	SSBP3	TRUE	-	FALSE	0	SSBP3	0
chr1	58602840	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	TACSTD2	FALSE	-	FALSE	-25345	TACSTD2	-25345
chr1	80865799	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LINC01781	FALSE	+	FALSE	219010	ADGRL2	-833969
chr1	87555641	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LINC01364	FALSE	-	FALSE	-183985	GBP1	1496661
chr1	115131114	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	TSPAN2	FALSE	-	FALSE	-41613	NRAS	-414219
chr1	12757999	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	C1orf158	TRUE	+	FALSE	-0	DHRS3	-140267
chr1	154099255	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	NUP210L	TRUE	-	FALSE	0	TPM3	56047
chr1	156764417	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	PRCC	FALSE	+	FALSE	-3063	PRCC	-3063
chr1	167462380	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	CD247	TRUE	-	FALSE	-0	GPA33	-371748
chr1	178670537	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	MIR4424	FALSE	+	FALSE	-7210	RALGPS2	-54608
chr1	178912799	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	RALGPS2	TRUE	+	FALSE	-0	RALGPS2	-0
chr1	18788194	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	PAX7	FALSE	+	FALSE	39327	PAX7	39327
chr1	204677820	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LRRN2	TRUE	-	FALSE	0	MDM4	119699
chr1	224537485	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	CNIH3	TRUE	+	FALSE	0	TP53BP2	-691512
chr1	232033122	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	TSNAX-DISC1,DISC1	TRUE	+,+	FALSE	0	EGLN1	-608077
chr1	233884543	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	SLC35F3	FALSE	+	FALSE	-20167	IRF2BP2	719724
chr1	245980645	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	SMYD3	TRUE	-	FALSE	-0	SMYD3	-0
chr1	4631629	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	AJAP1	FALSE	+	FALSE	-23414	TP73	895427
chr1	47200000	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	PDZK1IP1	FALSE	-	FALSE	-9900	TAL1	16288
chr1	49526441	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	AGBL4	TRUE	-	FALSE	0	CDKN2C	-1442252
chr1	53924295	+	hg38	75	testPatient	testPatient	GTSP9992	T-CELLS	M1	3	0.05952380952380953	HSPB11	TRUE	-	FALSE	-0	SSBP3	301134
chr1	6399857	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	ACOT7	FALSE	-	FALSE	-6090	ZBTB48	-180132
chr1	67017027	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	SLC35D1	TRUE	-	FALSE	-0	MIER1	28407
chr1	79107594	+	hg38	50	testPatient	testPatient	GTSP9992	T-CELLS	M1	2	0.03968253968253968	ADGRL4	FALSE	-	FALSE	-100783	FUBP1	-1128388
chr1	81788768	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	ADGRL2	TRUE	+	FALSE	0	ADGRL2	0
chr1	98046064	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	MIR137HG	TRUE	-	TRUE	0	ALG14	-2973112
chr10	100692170	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	PAX2	FALSE	+	FALSE	-43537	PAX2	-43537
chr10	115523783	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	ATRNL1	TRUE	+	FALSE	-0	TCF7L2	2356104
chr10	118076474	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	CASC2	TRUE	+	FALSE	0	EIF3A	957194
chr10	126968700	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	DOCK1	TRUE	+	FALSE	0	ADAM12	-580141
chr10	12759997	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	CAMK1D	TRUE	+	FALSE	-0	CUBN	4063967
chr10	129051176	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LOC728327	FALSE	+	FALSE	134904	PTPRE	965320
chr10	129443519	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	MGMT	FALSE	+	FALSE	-23663	PTPRE	1357663
chr10	2079819	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	MIR6072	FALSE	-	FALSE	-3729	ADARB2	-342342
chr10	20818193	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	NEBL	TRUE	-	FALSE	-0	MLLT10	-715154
chr10	26654307	-	hg38	100	testPatient	testPatient	GTSP9992	T-CELLS	M1	4	0.07936507936507936	FAM238B	FALSE	+	FALSE	852	ABI1	92287
chr10	35473926	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	CCNY	TRUE	+	FALSE	-0	MAP3K8	5012092
chr10	35911137	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	PCAT5	FALSE	+	FALSE	110216	MAP3K8	5449303
chr10	36535430	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	ANKRD30A	FALSE	+	FALSE	-590425	MAP3K8	6073596
chr10	48777747	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	WDFY4	TRUE	+	FALSE	0	MAPK8	338386
chr10	54708100	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	PCDH15	TRUE	-	FALSE	-0	DKK1	2390442
chr10	54848670	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	PCDH15	TRUE	-	FALSE	0	DKK1	2531012
chr10	59299657	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	FAM13C	TRUE	-	FALSE	-0	CCDC6	489088
chr10	60952117	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	RHOBTB1	TRUE	-	FALSE	0	RHOBTB1	0
chr10	66010938	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	CTNNA3	TRUE	-	FALSE	-0	SIRT1	-1873729
chr10	77636090	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	KCNMA1	TRUE	-	FALSE	0	ZMIZ1	-1432943
chr10	78965155	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	ZMIZ1-AS1	TRUE	-	FALSE	-0	ZMIZ1	-103878
chr10	84388724	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	CCSER2	TRUE	+	FALSE	0	BMPR1A	-2367913
chr10	85178604	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LINC01519	FALSE	-	FALSE	14815	BMPR1A	-1578033
chr10	87566555	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	MINPP1	FALSE	+	FALSE	13093	PTEN	-296881
chr10	89118414	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	MIR4679-2	FALSE	-	FALSE	-55002	FAS	101352
chr10	90448832	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LOC101926942	TRUE	-	FALSE	-0	FAS	1431770
chr10	95391147	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	SORBS1	TRUE	-	FALSE	-0	LGI1	1592972
chr10	9765792	-	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LOC101928298	FALSE	+	FALSE	-292928	GATA3	1690590
chr10	100914449	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	SLF2	TRUE	+	FALSE	0	PAX2	84507
chr10	105900965	+	hg38	125	testPatient	testPatient	GTSP9992	T-CELLS	M1	5	0.0992063492063492	LOC101927549	FALSE	-	FALSE	-80631	SUFU	3267507
